url,id,collectionId,name,locationTypeName
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3432","3432","rise","Keswick Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3433","3433","rise","Keswick Power Plant Unit 3","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3434","3434","rise","Kortes Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3435","3435","rise","Kortes Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3436","3436","rise","Kortes Power Plant Unit 3","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3437","3437","rise","Lewiston Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3438","3438","rise","Lower Molina Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3439","3439","rise","Marys Lake Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3441","3441","rise","Minidoka Power Plant Unit 6","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3442","3442","rise","Minidoka Power Plant Unit 7","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3443","3443","rise","Minidoka Power Plant Unit 8","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3444","3444","rise","Minidoka Power Plant Unit 9","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3445","3445","rise","Morrow Point Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3446","3446","rise","Morrow Point Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3447","3447","rise","Mt. Elbert PS Pump Generating Plant Unit 1","Pump Generating Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3448","3448","rise","Mt. Elbert PS Pump Generating Plant Unit 2","Pump Generating Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3449","3449","rise","New Melones Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3450","3450","rise","New Melones Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3451","3451","rise","Nimbus Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3452","3452","rise","Nimbus Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3459","3459","rise","Palisades Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3460","3460","rise","Palisades Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3461","3461","rise","Palisades Power Plant Unit 3","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3462","3462","rise","Palisades Power Plant Unit 4","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3463","3463","rise","Parker Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3464","3464","rise","Parker Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3465","3465","rise","Parker Power Plant Unit 3","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3466","3466","rise","Parker Power Plant Unit 4","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3467","3467","rise","Pole Hill Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3468","3468","rise","Roza Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3477","3477","rise","Seminoe Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3478","3478","rise","Seminoe Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3479","3479","rise","Seminoe Power Plant Unit 3","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3480","3480","rise","Shasta Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3481","3481","rise","Shasta Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3482","3482","rise","Shasta Power Plant Unit 3","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3483","3483","rise","Shasta Power Plant Unit 4","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3484","3484","rise","Shasta Power Plant Unit 5","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3485","3485","rise","Shasta Power Plant Unit S1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3486","3486","rise","Shasta Power Plant Unit S2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3487","3487","rise","Shoshone Power Plant Unit 3","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3488","3488","rise","Spirit Mountain Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3489","3489","rise","Spring Creek Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3490","3490","rise","Spring Creek Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3491","3491","rise","Stampede Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3492","3492","rise","Stampede Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3494","3494","rise","Trinity Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3495","3495","rise","Trinity Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3496","3496","rise","Upper Molina Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3497","3497","rise","Yellowtail Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3498","3498","rise","Yellowtail Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3499","3499","rise","Yellowtail Power Plant Unit 3","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3500","3500","rise","Yellowtail Power Plant Unit 4","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3510","3510","rise","Middle Rio Grande Avian Survey Area ","Survey Area"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3511","3511","rise","Nambe Falls Reservoir and Dam ","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3512","3512","rise","Platoro Reservoir and Dam ","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3513","3513","rise","Lake Mohave Davis Dam and Powerplant","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3514","3514","rise","Lake Mead Hoover Dam and Powerplant","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3515","3515","rise","Lake Havasu Parker Dam and Powerplant","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3516","3516","rise","Colorado River Below Big Bend","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3517","3517","rise","Colorado River Below Interstate Bridge","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3518","3518","rise","Colorado River Below Mcintyre Park","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3519","3519","rise","Colorado River Below Oxbow Bridge","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3520","3520","rise","Colorado River At Cibola Gage","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3521","3521","rise","Colorado River At Parker Gage","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3522","3522","rise","Colorado River At River Section 41","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3523","3523","rise","Colorado River At Taylor Ferry","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3524","3524","rise","Colorado River At Water Wheel","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3525","3525","rise","Colorado River Below Davis Dam","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3526","3526","rise","Lower Rio Grande Avian Survey Area ","Survey Area"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3530","3530","rise","Lake Mead At BMI Intake","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3531","3531","rise","Lake Mead At Echo Bay/Virgin River","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3532","3532","rise","Lake Mead At Las Vegas Wash","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3533","3533","rise","Lake Mead At Sandy Point","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3534","3534","rise","Lake Mead At Temple Bar","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3535","3535","rise","Lake Mohave At Cottonwood Cove Marina","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3536","3536","rise","Lake Mohave At Katherine Landing Marina","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3537","3537","rise","Lake Mohave At Placer Cove","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3538","3538","rise","Lake Mohave At Willow Beach Marina","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3539","3539","rise","Lake Powell At Bullfrog Marina","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3540","3540","rise","Lake Powell At Glen Canyon Dam Outflow","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3541","3541","rise","Lake Powell At Good Hope Bay","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3542","3542","rise","Lake Powell At Halls Crossing Marina","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3543","3543","rise","Lake Powell At Trachtye Inflow","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3544","3544","rise","Lake Powell At Wahweap","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3545","3545","rise","Apache Lake At Burnt Horse Corral","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3546","3546","rise","Apache Lake At Davis Wash","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3547","3547","rise","Apache Lake At Horse Mesa Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3548","3548","rise","Apache Lake At Marina","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3549","3549","rise","Apache Lake At Three Mile Island","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3550","3550","rise","Canyon Lake At Beach Below Horse Mesa Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3551","3551","rise","Canyon Lake At Beer Can Flats","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3552","3552","rise","Canyon Lake At Marina","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3553","3553","rise","Canyon Lake At Mormon Flats Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3554","3554","rise","Canyon Lake At No Wake Buoy","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3555","3555","rise","Canyon Lake At North East Point","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3556","3556","rise","Canyon Lake At Laguna Boat Ramp","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3557","3557","rise","Saguaro Lake At Boat Ramp","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3558","3558","rise","Saguaro Lake At Boaters Campground","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3559","3559","rise","Saguaro Lake At Butcher Jones Campground","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3560","3560","rise","Saguaro Lake At Marina And Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3561","3561","rise","Saguaro Lake At Mormon Flats Dam Bouy Line","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3562","3562","rise","Saguaro Lake At Sandy Beach","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3563","3563","rise","Colorado River Above Lake Mead","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3564","3564","rise","Colorado River Below Parker Dam","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3565","3565","rise","Colorado River At Davis Dam Gage","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3566","3566","rise","Colorado River At Ferguson Lake","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3567","3567","rise","Colorado River At Fishers Landing","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3568","3568","rise","Colorado River At Martinez Gage","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3569","3569","rise","Colorado River At Martinez Lake","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3570","3570","rise","Colorado River Near Moab","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3571","3571","rise","Colorado River At Needles Gage","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3572","3572","rise","Colorado River At Pilot Knob","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3573","3573","rise","Colorado River At River Mile 105","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3574","3574","rise","Colorado River At River Mile 115","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3575","3575","rise","Colorado River At River Mile 125","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3576","3576","rise","Colorado River At River Mile 135","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3577","3577","rise","Colorado River At River Mile 65","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3578","3578","rise","Colorado River At River Mile 75","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3579","3579","rise","Colorado River At River Mile 85","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3580","3580","rise","Colorado River At River Mile 95","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3581","3581","rise","Colorado River At River Section 41 Gage","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3582","3582","rise","Colorado River At Senators Wash Reservoir","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3583","3583","rise","Colorado River At Squaw Lake","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3584","3584","rise","Reclamation Technical Service Center (TSC)","Building"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3585","3585","rise","Technical Service Center (TSC) Hydraulics Laboratory ","Building"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3586","3586","rise","Fort Sumner Irrigation District","Irrigation District"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3587","3587","rise","Carlsbad Irrigation District","Irrigation District"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3588","3588","rise","Four Mile Draw near Lakewood","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3589","3589","rise","Pecos River Above Santa Rosa Lake","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3590","3590","rise","Pecos River Below Taiban Creek near Fort Sumner","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3591","3591","rise","Pecos River near Acme","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3592","3592","rise","Pecos River near Artesia","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3593","3593","rise","Rio Felix at Old Highway Bridge near Hagerman","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3594","3594","rise","Rio Hondo near Roswell","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3595","3595","rise","Rio Penasco at Dayton near Artesia","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3596","3596","rise","Rocky Arroyo at Highway Bridge near Lakewood","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3597","3597","rise","South Seven Rivers near Lakewood","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3599","3599","rise","Colorado River Basin","Watershed/Basin"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3600","3600","rise","Boy Scouts of America, Heard Scout Pueblo","Study Area"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3603","3603","rise","Arroyo de los Pinos - Left Sampler","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3604","3604","rise","Arroyo de los Pinos - Center Sampler","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3605","3605","rise","Arroyo de los Pinos - Right Sampler","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3606","3606","rise","Arroyo de los Pinos Sediment Monitoring Research Station - Sampler","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3609","3609","rise","Wild and Scenic Rio Chama","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3610","3610","rise","Bird Track Springs","Study Area"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3611","3611","rise","San Juan River at Fruitland","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3613","3613","rise","South Boulder Canal - Denver Water","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3618","3618","rise","Rio Grande Floodway at San Acacia, NM","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3619","3619","rise","Study Area for S&T Project 7107","Agricultural Land"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3620","3620","rise","Arroyo de los Pinos Sediment Monitoring Research Station","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3624","3624","rise","Davis Dam Forebay Sampling Point for S&T 1866","Forebay"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3626","3626","rise","Folsom Mormon Island Wetland Preserve Site 8 Sampling Point for S&T 1831","Wetland"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3631","3631","rise","Minidoka Power Plant Unit 1 (retired)","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3632","3632","rise","Minidoka Power Plant Unit 2 (retired)","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3633","3633","rise","Minidoka Power Plant Unit 3 (retired)","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3634","3634","rise","Minidoka Power Plant Unit 4 (retired)","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3636","3636","rise","Minidoka Power Plant Unit 5 (retired)","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3637","3637","rise","Shoshone Power Plant Unit 1R (retired)","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3638","3638","rise","Shoshone Power Plant Unit 2R (retired)","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3639","3639","rise","Shoshone Power Plant Unit 3R (retired)","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3640","3640","rise","Lake Altus and Altus Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3641","3641","rise","Anderson Ranch Reservoir, Dam, and Powerplant (AND)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3642","3642","rise","Arrowrock Reservoir and Dam (ARK)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3643","3643","rise","Beulah Reservoir and Agency Valley Dam (BEU)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3644","3644","rise","Bonny Reservoir and Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3645","3645","rise","Lake Cascade and Cascade Dam (CSC)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3646","3646","rise","Bully Creek Reservoir and Dam (BUL)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3647","3647","rise","Bumping Lake and Bumping Lake Dam (BUM)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3648","3648","rise","Cedar Bluff Reservoir and Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3649","3649","rise","Deadwood Reservoir and Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3650","3650","rise","Harry Strunk Lake and Medicine Creek Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3651","3651","rise","Henry Hagg Lake and Scoggins Dam (SCO)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3652","3652","rise","Hugh Butler Lake and Red Willow Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3653","3653","rise","Lake Como and Como Dam (CMO)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3654","3654","rise","Lake Livingston and Lake Livingston Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3656","3656","rise","Enders Reservoir and Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3657","3657","rise","Fort Cobb Reservoir and Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3658","3658","rise","Foss Reservoir and Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3659","3659","rise","Franklin D. Roosevelt Lake and Grand Coulee Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3660","3660","rise","Lake Texana and Palmetto Bend Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3661","3661","rise","Lake Waha (WAH)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3662","3662","rise","Lake Whatcom and Lake Whatcom Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3663","3663","rise","Mann Creek Reservoir and Dam (MAN)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3664","3664","rise","McKay Reservoir and Dam (MCK)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3665","3665","rise","Ochoco Reservoir and Dam (OCH)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3666","3666","rise","Prineville Reservoir and Arthur R. Bowman Dam (PRV)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3667","3667","rise","Swanson Lake and Trenton Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3668","3668","rise","Thief Valley Reservoir and Dam (THF)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3670","3670","rise","Tom Steed Reservoir and Mountain Park Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3671","3671","rise","Unity Reservoir and Dam (UNY)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3672","3672","rise","Warm Springs Reservoir and Dam (WAR)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3673","3673","rise","Keene Creek Reservoir and Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3674","3674","rise","Lake Thunderbird and Norman Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3675","3675","rise","Pilot Butte Power Plant","Power Plant"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3676","3676","rise","Pilot Butte Power Plant Unit 1","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3677","3677","rise","Pilot Butte Power Plant Unit 2","Power Plant Unit"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3679","3679","rise","Cherry Creek Reservoir Study Site for S&T Project 1754","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3682","3682","rise","Fryingpan-Arkansas RiverWare Model Domain","Study Area"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3683","3683","rise","Crawford Dam and Reservoir","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3684","3684","rise","Central Valley","Watershed/Basin"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3685","3685","rise","Colorado River Above Imperial Dam","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3688","3688","rise","New Mexico Pecos Basin","Watershed/Basin"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3689","3689","rise","Worldwide","Administrative Boundary"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3690","3690","rise","Yakima River Basin","Watershed/Basin"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3691","3691","rise","Lake Arrowhead and Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3692","3692","rise","Upper Colorado River Basin","Watershed/Basin"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3694","3694","rise","Elwha River","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3695","3695","rise","Tracy Fish Collection Facility","Building"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3702","3702","rise","Clear Lake Reservoir","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3703","3703","rise","Lahontan Reservoir","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3704","3704","rise","Upper Tuolumne River Basin","Watershed/Basin"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3705","3705","rise","Columbia-Pacific Northwest Region","Administrative Boundary"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3706","3706","rise","Wind/Bighorn River Basin","Watershed/Basin"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3707","3707","rise","City of Norman, OK","Administrative Boundary"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3708","3708","rise","Lake Isabel and Dam","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/3709","3709","rise","Little Robber Lake and Little Robber Detention Dam","Lake/Reservoir"
